"Collection","Title","Minutes","Status","VideoId","Embed","HLS","Iframe"
"№14","Видео-конспект Вебинар 13 №14 Сечения шестиугольной призмы","10,8","4","c871bfb5-2355-4fcb-a5b8-fcceb688bb42","https://iframe.mediadelivery.net/embed/726880/c871bfb5-2355-4fcb-a5b8-fcceb688bb42","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/c871bfb5-2355-4fcb-a5b8-fcceb688bb42?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№14","Видео-конспект Вебинар 14 №14 из ЕГЭ 2023 Часть-1","12,5","4","c07fc284-ab02-409c-a3f2-08b92603feed","https://iframe.mediadelivery.net/embed/726880/c07fc284-ab02-409c-a3f2-08b92603feed","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/c07fc284-ab02-409c-a3f2-08b92603feed?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№14","Видео-конспект Вебинар 15 №14 из ЕГЭ 2023 Часть-2","15","4","1a0d7676-0314-4555-906f-2fd3397b1890","https://iframe.mediadelivery.net/embed/726880/1a0d7676-0314-4555-906f-2fd3397b1890","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/1a0d7676-0314-4555-906f-2fd3397b1890?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№14","Видео-конспект Вебинар 16 №14 из ЕГЭ 2022 Часть-1","11,3","4","d9f2a10d-a734-4303-8799-f6658e449833","https://iframe.mediadelivery.net/embed/726880/d9f2a10d-a734-4303-8799-f6658e449833","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/d9f2a10d-a734-4303-8799-f6658e449833?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№14","Видео-конспект Вебинар 17 №14 из ЕГЭ 2022 Часть-2 + досрок ЕГЭ 2025","6,8","4","63ae4e8c-cd0e-41b5-baf2-f50e9aeef463","https://iframe.mediadelivery.net/embed/726880/63ae4e8c-cd0e-41b5-baf2-f50e9aeef463","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/63ae4e8c-cd0e-41b5-baf2-f50e9aeef463?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№14","Видео-конспект Вебинар 18 №14 из ЕГЭ 2021 Часть-1","12,1","4","1ba832e7-6047-495d-bca7-58c19130a220","https://iframe.mediadelivery.net/embed/726880/1ba832e7-6047-495d-bca7-58c19130a220","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/1ba832e7-6047-495d-bca7-58c19130a220?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№14","Видео-конспект Вебинар 19 №14 Цилиндр и конус Часть-2","10,5","4","8b45cf2b-20be-499a-846e-0419ee3aecc8","https://iframe.mediadelivery.net/embed/726880/8b45cf2b-20be-499a-846e-0419ee3aecc8","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/8b45cf2b-20be-499a-846e-0419ee3aecc8?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№14","Видео-конспект Вебинар 2 Углы между прямыми. Перпендикулярность. ТТП. Проецирование","10,8","4","d4b3ac47-559f-43c9-800a-cbcc520a45fd","https://iframe.mediadelivery.net/embed/726880/d4b3ac47-559f-43c9-800a-cbcc520a45fd","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/d4b3ac47-559f-43c9-800a-cbcc520a45fd?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№14","Видео-конспект Вебинар 20 №14 Шестиугольные призма и пирамида Часть-2","9,8","4","23e09928-73d5-4cea-9f67-b428548c05be","https://iframe.mediadelivery.net/embed/726880/23e09928-73d5-4cea-9f67-b428548c05be","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/23e09928-73d5-4cea-9f67-b428548c05be?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№14","Видео-конспект Вебинар 3 Построение сложных сечений через параллельность и перпендикулярность","12,6","4","efab84de-d2e9-45f2-be03-4a189c35efa1","https://iframe.mediadelivery.net/embed/726880/efab84de-d2e9-45f2-be03-4a189c35efa1","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/efab84de-d2e9-45f2-be03-4a189c35efa1?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№14","Видео-конспект Вебинар 4 Сечения через перпендикулярность Интересные свойства куба","14,7","4","397b6f4c-c532-4820-8bf6-1a5e231bb455","https://iframe.mediadelivery.net/embed/726880/397b6f4c-c532-4820-8bf6-1a5e231bb455","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/397b6f4c-c532-4820-8bf6-1a5e231bb455?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№14","Видео-конспект Вебинар 5 Углы между плоскостями","16,2","4","c0dcb1b4-047e-47e9-b99e-6b40ee29995a","https://iframe.mediadelivery.net/embed/726880/c0dcb1b4-047e-47e9-b99e-6b40ee29995a","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/c0dcb1b4-047e-47e9-b99e-6b40ee29995a?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№14","Видео-конспект Вебинар 6 Решаем №14 с пирамидой","11,3","4","4b456e3d-4ceb-4297-8b7c-e2fde2906c00","https://iframe.mediadelivery.net/embed/726880/4b456e3d-4ceb-4297-8b7c-e2fde2906c00","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/4b456e3d-4ceb-4297-8b7c-e2fde2906c00?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№14","Видео-конспект Вебинар 7 Решаем №14 с призмой и пирамидой","12,8","4","8c973363-f1a2-4f09-a7d5-556eedd6c1cf","https://iframe.mediadelivery.net/embed/726880/8c973363-f1a2-4f09-a7d5-556eedd6c1cf","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/8c973363-f1a2-4f09-a7d5-556eedd6c1cf?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№14","Видео-конспект Вебинар 8 Метод объемов Часть-1","13,8","4","8f86bc02-fe3b-435c-9d1b-ead6c9111aa3","https://iframe.mediadelivery.net/embed/726880/8f86bc02-fe3b-435c-9d1b-ead6c9111aa3","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/8f86bc02-fe3b-435c-9d1b-ead6c9111aa3?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№14","Видео-конспект Вебинар 9 Метод объемов Часть-2","11","4","9e015269-0fc4-41e8-9eb1-10fdf142f269","https://iframe.mediadelivery.net/embed/726880/9e015269-0fc4-41e8-9eb1-10fdf142f269","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/9e015269-0fc4-41e8-9eb1-10fdf142f269?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№14","Видео-конспект Шпаргалка 14 Все факты и конструкции по стереомет","24,5","4","7312c985-2acc-46c8-9cb8-a5c296fb632a","https://iframe.mediadelivery.net/embed/726880/7312c985-2acc-46c8-9cb8-a5c296fb632a","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/7312c985-2acc-46c8-9cb8-a5c296fb632a?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№15","Вебинар 10. Решаем все прототипы №15 из сборника Ященко 2025 — варианты 25-36, неравенства из 2 части ЕГЭ","20,4","4","2d5789ce-6070-46e0-b6a2-3ca5705f988c","https://iframe.mediadelivery.net/embed/726880/2d5789ce-6070-46e0-b6a2-3ca5705f988c","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/2d5789ce-6070-46e0-b6a2-3ca5705f988c?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№15","Вебинар 6. Решаем все прототипы №15 из сборника Ященко 2026 — неравенства из 2 части ЕГЭ","14,3","4","3ef5d1e5-9d02-44a9-8e90-18115ba6c5fd","https://iframe.mediadelivery.net/embed/726880/3ef5d1e5-9d02-44a9-8e90-18115ba6c5fd","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/3ef5d1e5-9d02-44a9-8e90-18115ba6c5fd?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№15","Вебинар 8. Решаем все прототипы №15 из сборника Ященко 2026 — варианты 1-12, неравенства из 2 части ЕГЭ","22,7","4","97bce590-fae1-4ded-be98-b1ca8a65815b","https://iframe.mediadelivery.net/embed/726880/97bce590-fae1-4ded-be98-b1ca8a65815b","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/97bce590-fae1-4ded-be98-b1ca8a65815b?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№15","Вебинар 9. Решаем все прототипы №15 из сборника Ященко 2025 — варианты 13-24, неравенства из 2 части ЕГЭ","29,3","4","cef119b5-7569-4b18-809f-93decb792598","https://iframe.mediadelivery.net/embed/726880/cef119b5-7569-4b18-809f-93decb792598","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/cef119b5-7569-4b18-809f-93decb792598?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№15","Видео-конспект — Вебинар 5. Однородные неравенства и метод рационализации для показательных функций","16,7","4","432006c6-3fc6-44a3-afbe-432141e5bb33","https://iframe.mediadelivery.net/embed/726880/432006c6-3fc6-44a3-afbe-432141e5bb33","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/432006c6-3fc6-44a3-afbe-432141e5bb33?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№15","Видео-конспект Вебинар 1. Рациональные неравенства. Метод интервалов","18,4","4","ed4bbbf2-0c46-45d4-ade0-1c011d5df768","https://iframe.mediadelivery.net/embed/726880/ed4bbbf2-0c46-45d4-ade0-1c011d5df768","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/ed4bbbf2-0c46-45d4-ade0-1c011d5df768?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№15","Видео-конспект Вебинар 2. Показательные неравенства","17,3","4","cf31bdac-9372-41a9-964f-e99f64e5b010","https://iframe.mediadelivery.net/embed/726880/cf31bdac-9372-41a9-964f-e99f64e5b010","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/cf31bdac-9372-41a9-964f-e99f64e5b010?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№15","Видео-конспект Вебинар 3. Логарифмические неравенства","19,1","4","9c95d7eb-ec34-4568-be76-93d557fd95e2","https://iframe.mediadelivery.net/embed/726880/9c95d7eb-ec34-4568-be76-93d557fd95e2","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/9c95d7eb-ec34-4568-be76-93d557fd95e2?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№15","Видео-конспект Вебинар 4. Метод рационализации","12,8","4","b6bf4ae7-def4-4cf2-a47c-27c4cfb90b61","https://iframe.mediadelivery.net/embed/726880/b6bf4ae7-def4-4cf2-a47c-27c4cfb90b61","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/b6bf4ae7-def4-4cf2-a47c-27c4cfb90b61?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№15","Видео-конспект I Вебинар 7. ВСЕ НЕРАВЕНСТВА ДЛЯ ЕГЭ 2026 Шпаргалка по №15","98,9","4","03f9f765-f24b-462b-bb2c-2cdfe53c6277","https://iframe.mediadelivery.net/embed/726880/03f9f765-f24b-462b-bb2c-2cdfe53c6277","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/03f9f765-f24b-462b-bb2c-2cdfe53c6277?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№16","Вебинар 10. Вклады. Часть 2","11,4","4","5b0d88fc-19e6-47b7-81d9-c8a7417a17e8","https://iframe.mediadelivery.net/embed/726880/5b0d88fc-19e6-47b7-81d9-c8a7417a17e8","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/5b0d88fc-19e6-47b7-81d9-c8a7417a17e8?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№16","Вебинар 5. Вклады. Часть 1","9,9","4","fc479133-8f64-4f03-8d15-33fd1c58df29","https://iframe.mediadelivery.net/embed/726880/fc479133-8f64-4f03-8d15-33fd1c58df29","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/fc479133-8f64-4f03-8d15-33fd1c58df29?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№16","Вебинар 8. Решаем все прототипы №16 из сборника Ященко 2026 — экономическая задача из 2 части ЕГЭ","16,8","4","df76def2-859c-4007-ac6e-669961653e19","https://iframe.mediadelivery.net/embed/726880/df76def2-859c-4007-ac6e-669961653e19","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/df76def2-859c-4007-ac6e-669961653e19?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№16","Вебинар 9. Оптимизация. Часть 1","16","4","c69b57b7-347f-45b2-bbbb-d46a6cf159aa","https://iframe.mediadelivery.net/embed/726880/c69b57b7-347f-45b2-bbbb-d46a6cf159aa","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/c69b57b7-347f-45b2-bbbb-d46a6cf159aa?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№16","Видео-конспект — Вебинар 12. Задачи про фонды и акции","9,9","4","f7d4ff1f-e49e-4155-a757-6344835f4a8c","https://iframe.mediadelivery.net/embed/726880/f7d4ff1f-e49e-4155-a757-6344835f4a8c","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/f7d4ff1f-e49e-4155-a757-6344835f4a8c?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№16","Видео-конспект Вебинар 1. Кредиты Дифференцированные платежи","17,3","4","872425b1-ec38-4502-bca7-7b5d6dde6a13","https://iframe.mediadelivery.net/embed/726880/872425b1-ec38-4502-bca7-7b5d6dde6a13","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/872425b1-ec38-4502-bca7-7b5d6dde6a13?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№16","Видео-конспект Вебинар 2. Кредиты Аннуитетные платежи","14","4","6dec4e5f-a084-48af-876a-2cff40e09c35","https://iframe.mediadelivery.net/embed/726880/6dec4e5f-a084-48af-876a-2cff40e09c35","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/6dec4e5f-a084-48af-876a-2cff40e09c35?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№16","Видео-конспект Вебинар 3. Смешанные платежи из ЕГЭ прошлых лет Часть-1","18,8","4","ec05ac09-ecd9-4e90-b49a-da120ef5c5c6","https://iframe.mediadelivery.net/embed/726880/ec05ac09-ecd9-4e90-b49a-da120ef5c5c6","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/ec05ac09-ecd9-4e90-b49a-da120ef5c5c6?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№16","Видео-конспект Вебинар 4. Смешанные платежи из ЕГЭ прошлых лет Часть-2","19,3","4","8e646d0e-5d63-48c1-9015-e69e11f6a19e","https://iframe.mediadelivery.net/embed/726880/8e646d0e-5d63-48c1-9015-e69e11f6a19e","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/8e646d0e-5d63-48c1-9015-e69e11f6a19e?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№16","Видео-конспект Вебинар 8. Решаем все прототипы №16 из СБОРНИКА ЯЩЕНКО 2026 Экономическая задача из 2 части ЕГЭ по Математике","16,8","4","9e69ef89-4965-4afe-9e95-c368bcf0b640","https://iframe.mediadelivery.net/embed/726880/9e69ef89-4965-4afe-9e95-c368bcf0b640","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/9e69ef89-4965-4afe-9e95-c368bcf0b640?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№16","Видео-конспект l Вебинар 11. Оптимизация Часть-2","9,2","4","768b95d2-747e-44c1-b94c-33be35f7729c","https://iframe.mediadelivery.net/embed/726880/768b95d2-747e-44c1-b94c-33be35f7729c","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/768b95d2-747e-44c1-b94c-33be35f7729c?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№17","Видео-конспект — Вебинар 11. №1,17 — Красота прямоугольного треугольника","22,2","4","6d158105-cf7d-46e3-8692-fb2fc8c13076","https://iframe.mediadelivery.net/embed/726880/6d158105-cf7d-46e3-8692-fb2fc8c13076","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/6d158105-cf7d-46e3-8692-fb2fc8c13076?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№17","Видео-конспект — Вебинар 17. Решаем №17 из сборника Ященко 2025 — Варианты 13-24 — Планиметрия из 2 части ЕГЭ по математике","37,8","4","cc6cecad-54b5-4d55-bd97-4e8e5db9de0f","https://iframe.mediadelivery.net/embed/726880/cc6cecad-54b5-4d55-bd97-4e8e5db9de0f","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/cc6cecad-54b5-4d55-bd97-4e8e5db9de0f?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№17","Видео-конспект — Вебинар 18. Решаем №17 из сборника Ященко 2025 — Варианты 25-36 — Планиметрия из 2 части ЕГЭ по математике","38,9","4","674bda11-bc27-45dc-b0bd-0b52826d7118","https://iframe.mediadelivery.net/embed/726880/674bda11-bc27-45dc-b0bd-0b52826d7118","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/674bda11-bc27-45dc-b0bd-0b52826d7118?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№17","Видео-конспект — Вебинар 19. №1,17 из ЕГЭ прошлых лет. Теорема косинусов. Счетная планиметрия. Часть-1","22,1","4","94337858-9dd3-4665-86d3-4696d8dd487b","https://iframe.mediadelivery.net/embed/726880/94337858-9dd3-4665-86d3-4696d8dd487b","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/94337858-9dd3-4665-86d3-4696d8dd487b?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№17","Видео-конспект — Вебинар 20. Решаем все прототипы №17 из СБОРНИКА ЯЩЕНКО 2026 — Планиметрия из 2 части ЕГЭ по математике","24,9","4","51333d3c-1c4c-4da6-9f02-5337d85795cc","https://iframe.mediadelivery.net/embed/726880/51333d3c-1c4c-4da6-9f02-5337d85795cc","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/51333d3c-1c4c-4da6-9f02-5337d85795cc?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№17","Видео-конспект — Вебинар 29. №17 Касающиеся и пересекающиеся окружности","22,6","4","ae55fb7c-491f-412a-9ce9-8f71e5f0558c","https://iframe.mediadelivery.net/embed/726880/ae55fb7c-491f-412a-9ce9-8f71e5f0558c","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/ae55fb7c-491f-412a-9ce9-8f71e5f0558c?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№17","Видео-конспект — Вебинар 4. №1,17 Трапеция. Свойства. Дополнительные построения — Часть 1","22,5","4","6fd7eb15-5f6f-4fbf-93b6-037533c04067","https://iframe.mediadelivery.net/embed/726880/6fd7eb15-5f6f-4fbf-93b6-037533c04067","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/6fd7eb15-5f6f-4fbf-93b6-037533c04067?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№17","Видео-конспект — Вебинар 5. №1,17 Трапеция. Свойства. Дополнительные построения — Часть 2","14,5","4","cc1811d2-c110-49fe-afd6-fefe26f442fe","https://iframe.mediadelivery.net/embed/726880/cc1811d2-c110-49fe-afd6-fefe26f442fe","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/cc1811d2-c110-49fe-afd6-fefe26f442fe?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№17","Видео-конспект — Вебинар 9. №1,17 Площади и четырехугольники","29,5","4","bcd01b55-d226-4b49-81af-cfd21b3b2df3","https://iframe.mediadelivery.net/embed/726880/bcd01b55-d226-4b49-81af-cfd21b3b2df3","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/bcd01b55-d226-4b49-81af-cfd21b3b2df3?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№17","Видео-конспект Вебинар 1 Треугольники, параллелограмм, теорема Фалеса","15,3","4","3ecda1b3-6966-44e1-b66d-75d8f43fb322","https://iframe.mediadelivery.net/embed/726880/3ecda1b3-6966-44e1-b66d-75d8f43fb322","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/3ecda1b3-6966-44e1-b66d-75d8f43fb322?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№17","Видео-конспект Вебинар 10 №1,17 Красота прямоугольного треугольника","19,2","4","11ede40c-1222-4c16-90a1-a35717f20cf8","https://iframe.mediadelivery.net/embed/726880/11ede40c-1222-4c16-90a1-a35717f20cf8","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/11ede40c-1222-4c16-90a1-a35717f20cf8?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№17","Видео-конспект Вебинар 11 №17 из ЕГЭ прошлых лет. Теорема косинусов. Счетная планиметрия. Часть-1","17,6","4","e0301520-a1cc-441f-8afe-ebde75e80194","https://iframe.mediadelivery.net/embed/726880/e0301520-a1cc-441f-8afe-ebde75e80194","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/e0301520-a1cc-441f-8afe-ebde75e80194?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
"№17","Видео-конспект Вебинар 12 Счетная планиметрия Часть-2","13,9","4","25ce84b9-0f4b-4353-81f9-c03030fed8c6","https://iframe.mediadelivery.net/embed/726880/25ce84b9-0f4b-4353-81f9-c03030fed8c6","","<div style=""position:relative;padding-top:56.25%""><iframe src=""https://iframe.mediadelivery.net/embed/726880/25ce84b9-0f4b-4353-81f9-c03030fed8c6?autoplay=false&preload=false"" loading=""lazy"" style=""border:0;position:absolute;top:0;height:100%;width:100%"" allowfullscreen=""true""></iframe></div>"
